Start,End,Script,P1,P2,Final,Match
417.65,422.97,these little guys run about two hundred and forty dollars on amazon and if you use the links in the description below,side note,side note,side note,
422.98,426.86,those are affiliate links so it kind of helps me out and it doesn't cost you any extra,side note,side note,side note,
426.87,429.87,and it supports my channel so i hope you enjoyed the video,side note,side note,side note,
429.93,434.3,if you have any questions any suggestions on how to do things different or make things better i'd love to hear them,side note,side note,side note,
434.31,439.25,we always want to make our projects the best we can and i appreciate your input so thank you so much for watching,side note,side note,side note,
439.36,440.5,we'll catch you on the next one,closing,closing,closing,
441.2,442.81,thank you so much for watching this video,closing,closing,closing,
442.86,445.55,if you're not already subscribing to my channel i would love for you to do so,self-promo,self-promo,self-promo,
445.56,448.61,give me a thumbs up in the video if you liked it and by subscribing,self-promo,self-promo,self-promo,
448.62,451.25,whenever i come out with a new video go straight to your inbox,closing,self-promo,self-promo,
451.78,454.38,thanks for watching and we'll see you on the next video,closing,closing,closing,
