Start,End,Script,P1,P2,Final,Match
220.42,223.01,do the same for both eyes and that's very easy,instruction,instruction,instruction,
231.28,234.79,change the solution of the casing that you have every time,instruction,instruction,instruction,
234.84,242.95,so you have to throw away the contact lens solution that is in the casing after each use and you have to put new contact lens solution,instruction,instruction,instruction,
242.99,247.71,make sure that your lens is properly dipped into the solution so that it can remain the softness,instruction,instruction,instruction,
247.84,255.24,this step of changing the contact solution every time is very important because this will ensure that there is no doubt it goes into your eyes,justification,justification,justification,
255.31,263.82,because every time we wear makeup and every time we wear our contact lenses our eyes can get into contact of makeup and even dirt particles and even glitters,justification,justification,justification,
263.91,265.12,eyeliners mascara,justification,justification,justification,
265.13,270.68,anything which might get into the contact of contact lenses might harm our eyes directly,justification,justification,justification,
270.73,275.88,so clean your contact lenses every time before using and make sure to change the contact solution,instruction,instruction,instruction,
275.93,277.76,so thank you so much for watching guys,closing,closing,closing,
277.77,282.88,the procedures are really very simple and it is very much easier than it actually looks,reflection,reflection,reflection,
283.01,284.78,it just needs a little bit of practice,reflection,reflection,reflection,
284.85,285.93,and then you're good to go,reflection,reflection,reflection,
285.98,290.44,and if you're wondering what contact lens i'm wearing for this video i'm wearing cool lens brown,tool,context,tool,
290.45,293.79,three wearing a contact lens can completely change your eye look,side note,tool specification,,
293.8,297.95,this can give your eyes more vibrant look and change your makeover completely,side note,tool specification,,
298.02,305.71,and one of the very important reasons why i choose coolants is because it has a very wide variety of colours and this does not dry out my eyes,side note,tool specification,,
305.72,310.69,i can wear it for up to ten hours without any problem and it has high oxygen permeability,side note,tool specification,,
310.7,313.37,so this does not dry out my eyes at all,side note,tool specification,,
313.44,323.36,and another important and very interesting fact about cool lenses that they have a folding technology which makes the colors look popped up and makes your eyes more bold,side note,tool specification,,
323.37,327.02,and all the colors are very much visible and vibrant in your eyes,side note,tool specification,,
327.09,333.72,they have a wide variety i believe there are nineteen shades of them and i think they are all available right now on bangla shoppers,side note,tool specification,side note,
333.73,337.18,and even in coolants bangladesh facebook page there is a color for everyone,side note,tool specification,side note,
337.19,342.58,for those of you demanding a very dramatic and bold look or even for those of you who are looking for natural shade,side note,tool specification,side note,
342.67,344.34,there's a shade for everyone of you,side note,tool specification,side note,
344.41,349.5,all the details of coolants bangladesh will be given in the description box and you can find them at bangla shoppers dot com,side note,side note,side note,
349.51,352.34,and even in coolants bangladesh official facebook page,side note,side note,side note,
352.35,357.92,for the price details kindly check their facebook pages and i'll still try to link them down in the description box,side note,side note,side note,
357.97,358.86,so that's it guys,bridge,closing,closing,
358.87,361.3,with that i would like to conclude my video for the day,closing,closing,closing,
361.39,365.92,let me know which of cool lens shade is your favorite one in the comment section below,side note,side note,side note,
365.99,368.78,and don't forget to share my video and subscribe to my channel,self-promo,self-promo,self-promo,
368.87,370.14,i'll see you guys next time,closing,closing,closing,
370.15,373.88,bye bye k,closing,closing,closing,
